num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone;TotalTasksDone;TasksCompleted
10;40;10;4;True;2000;2;0.05;0;0;0;0;0;94.76708912849426;0.6236782073974609;43999.07293585829;40186.73356057556;2280.311806110278;1531.9999999999998;[154.1, 154.1, 154.1, 154.1, 151.1, 154.1, 154.1, 148.1, 154.1, 154.1];6.0;[5, 5, 3, 3, 1, 7, 5, 2, 2, 7];6;40;True
10;40;10;5;True;2000;2;0.05;0;0;0;0;0;99.64933490753174;0.718548059463501;44985.51819831255;40807.98530923135;2574.5682805059237;1603.0;[164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 164.0, 127.0, 164.0, 164.0];37.0;[3, 5, 4, 3, 4, 4, 5, 4, 3, 6];3;41;False
10;40;10;6;True;2000;2;0.05;0;0;0;0;0;100.08973932266235;0.6199178695678711;46359.41597004356;42415.81911973593;2328.4704363367055;1615.1000000000001;[164.21, 157.21, 164.21, 164.21, 164.21, 164.21, 158.21, 164.21, 164.21, 150.21];14.0;[3, 2, 4, 6, 6, 4, 3, 4, 2, 6];4;40;True
10;50;10;1;True;2000;2;0.05;0;0;0;0;0;126.27683115005493;1.1493687629699707;59281.400758802374;54483.29451058416;2997.0693351686423;1800.9999999999995;[180.1, 180.1, 180.1, 180.1, 180.1, 180.1, 180.1, 180.1, 180.1, 180.1];0.0;[6, 6, 3, 3, 8, 5, 3, 5, 9, 4];6;52;False
10;50;10;2;True;2000;2;0.05;0;0;0;0;0;112.69065546989441;0.9642133712768555;57120.59291021007;52304.0685222108;3148.399040710609;1668.0999999999997;[166.81, 166.81, 166.81, 166.81, 166.81, 166.81, 166.81, 166.81, 166.81, 166.81];0.0;[4, 3, 3, 8, 6, 8, 6, 3, 3, 6];5;50;True
10;50;10;3;True;2000;2;0.05;0;0;0;0;0;118.09154057502747;0.8957521915435791;56471.30339191544;51846.99763379876;2912.300839438907;1712.0000000000002;[171.2, 171.2, 171.2, 171.2, 171.2, 171.2, 171.2, 171.2, 171.2, 171.2];0.0;[3, 4, 5, 3, 6, 7, 7, 6, 4, 6];4;51;False
10;50;10;4;True;2000;2;0.05;0;0;0;0;0;125.22376155853271;1.169968843460083;61162.10299572503;56506.147013146954;2853.89093254594;1802.1;[181.51, 181.51, 181.51, 181.51, 181.51, 171.51, 178.51, 181.51, 181.51, 181.51];10.0;[6, 6, 3, 3, 4, 7, 6, 8, 5, 5];5;53;False
10;50;10;5;True;2000;2;0.05;0;0;0;0;0;118.0445511341095;1.0442485809326172;58157.98991814858;53261.02190989841;3254.9416345763075;1641.9999999999998;[166.3, 166.3, 166.3, 166.3, 166.3, 166.3, 166.3, 145.3, 166.3, 166.3];21.0;[4, 6, 6, 5, 5, 4, 5, 5, 7, 5];3;52;False
10;50;10;6;True;2000;2;0.05;0;0;0;0;0;99.08236742019653;0.9985907077789307;56651.92940022394;52379.34723009858;2836.0549505865006;1436.5000000000002;[145.15, 130.15, 145.15, 145.15, 145.15, 145.15, 145.15, 145.15, 145.15, 145.15];15.0;[3, 3, 7, 5, 6, 5, 4, 6, 4, 7];4;50;True
10;60;10;1;True;2000;2;0.05;0;0;0;0;0;154.49709177017212;1.1741218566894531;68845.10836681095;63284.78455311362;3571.904518769263;1988.3999999999996;[202.84, 202.84, 187.84, 177.84, 202.84, 202.84, 202.84, 202.84, 202.84, 202.84];25.0;[9, 5, 6, 2, 11, 7, 5, 4, 5, 6];9;60;True
