num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone;TotalTasksDone;TasksCompleted
10;30;10;5;True;2000;1;0.05;0;0;0;0;0;91.35533308982849;0.49797630310058594;30653.397580780224;27353.079515936082;1715.9614610225808;1584.3999999999999;[172.04, 132.04, 172.04, 172.04, 133.04, 172.04, 172.04, 155.04, 137.04, 167.04];40.0;[1, 3, 5, 3, 1, 4, 4, 2, 3, 4];4;30;True
10;30;10;6;True;2000;1;0.05;0;0;0;0;0;71.70304679870605;0.48140406608581543;31258.402700835475;28480.428847796717;1503.9020438000043;1274.0999999999997;[130.81, 106.81, 130.81, 130.81, 130.81, 130.81, 130.81, 130.81, 130.81, 120.81];24.0;[1, 2, 2, 3, 5, 3, 2, 4, 3, 5];4;30;True
10;40;10;1;True;2000;1;0.05;0;0;0;0;0;130.888507604599;0.9644725322723389;46827.22678168587;42027.6868466308;2685.12155347364;2114.42;[214.94, 188.96, 214.94, 205.94, 214.94, 214.94, 214.94, 214.94, 214.94, 214.94];25.97999999999999;[6, 3, 7, 7, 4, 4, 3, 7, 2];5;43;False
10;40;10;2;True;2000;1;0.05;0;0;0;0;0;121.39178824424744;0.856865644454956;44633.53371348364;40075.786840601315;2741.2663061388275;1816.4500000000003;[195.43, 195.43, 164.43, 195.43, 195.43, 195.43, 195.43, 131.94, 152.07, 195.43];63.49000000000001;[2, 2, 2, 9, 3, 7, 5, 4, 3, 5];7;42;False
10;40;10;3;True;2000;1;0.05;0;0;0;0;0;126.05844616889954;0.8997712135314941;43045.54879947949;38652.75219899777;2375.7632486077905;2017.0;[179.0, 185.0, 207.0, 207.0, 207.0, 207.0, 204.0, 207.0, 207.0, 207.0];28.0;[2, 3, 3, 2, 5, 3, 6, 7, 3, 7];5;41;False
10;40;10;4;True;2000;1;0.05;0;0;0;0;0;159.0992612838745;0.9696781635284424;50466.7349744095;45397.40263776478;2745.6080928414995;2323.7;[245.47, 252.47, 194.47, 232.47, 210.47, 252.47, 252.47, 252.47, 178.47, 252.47];74.0;[3, 9, 6, 3, 4, 7, 3, 5, 3, 4];6;47;False
10;40;10;5;True;2000;1;0.05;0;0;0;0;0;131.32315230369568;0.8696451187133789;42382.597300064444;37828.29787838486;2554.299138365517;2000.0299999999993;[214.89, 207.89, 214.89, 214.89, 172.6, 214.89, 204.89, 167.6, 172.6, 214.89];47.28999999999999;[6, 5, 4, 4, 3, 3, 4, 2, 4, 6];4;41;False
10;40;10;6;True;2000;1;0.05;0;0;0;0;0;109.86642074584961;0.8752543926239014;47652.93865547493;43291.07882259346;2613.2144247943884;1748.6000000000004;[176.86, 156.86, 176.86, 176.86, 176.86, 176.86, 176.86, 176.86, 176.86, 176.86];20.0;[2, 3, 3, 5, 4, 7, 4, 6, 4, 5];5;43;False
10;50;10;1;True;2000;1;0.05;0;0;0;0;0;221.40450143814087;1.4065139293670654;60872.98867700105;54984.56111213573;3098.4416882172563;2789.9999999999995;[333.6, 256.6, 242.6, 235.6, 333.6, 287.6, 287.6, 301.6, 262.6, 248.6];98.00000000000003;[9, 5, 5, 2, 10, 6, 4, 2, 6, 5];8;54;False
10;50;10;2;True;2000;1;0.05;0;0;0;0;0;170.67299437522888;1.1802244186401367;56040.610388914705;50479.8876000103;3196.2133032375814;2364.55;[255.37, 258.37, 257.37, 258.37, 169.13, 258.37, 210.7, 258.37, 180.13, 258.37];89.24000000000001;[3, 3, 2, 9, 4, 9, 4, 8, 3, 6];7;51;False
