num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone
20;90;20;1;True;2000;2;0;0;0;0;0;0;281.1845278739929;7.084705114364624;89442.23227829677;81723.10667533372;5113.6683048325995;2605.37;[130.66, 122.83, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66, 130.66];7.829999999999998;[9, 3, 4, 7, 7, 6, 3, 6, 5, 4, 3, 5, 5, 3, 1, 5, 2, 4, 4, 4];8
20;90;20;2;True;2000;2;0;0;0;0;0;0;350.72332429885864;6.911338567733765;87353.75756485529;78665.16453573706;5671.540321654112;3017.1;[159.0, 149.0, 166.0, 166.0, 151.0, 166.0, 128.0, 166.0, 142.0, 166.0, 107.0, 166.0, 124.0, 166.0, 163.0, 158.0, 77.1, 166.0, 166.0, 165.0];88.9;[4, 9, 2, 3, 4, 5, 4, 4, 4, 4, 6, 6, 3, 4, 3, 6, 4, 6, 6, 3];7
20;90;20;3;True;2000;2;0;0;0;0;0;0;239.7964310646057;7.963897228240967;83734.15422394894;76138.40766029025;5478.28780895943;2117.3699999999994;[107.05, 107.05, 107.05, 107.05, 107.05, 83.42, 107.05, 107.05, 107.05, 107.05, 107.05, 107.05, 107.05, 107.05, 107.05, 107.05, 107.05, 107.05, 107.05, 107.05];23.629999999999995;[4, 4, 5, 5, 6, 4, 3, 5, 3, 8, 3, 4, 3, 5, 3, 4, 4, 5, 7, 5];5
20;90;20;4;True;2000;2;0;0;0;0;0;0;312.4888024330139;8.951924324035645;94001.62144178052;85701.75473376263;5540.156456616392;2759.7199999999993;[92.23, 144.72, 144.72, 135.01, 136.37, 110.01, 144.72, 144.72, 128.01, 144.72, 132.01, 144.72, 144.72, 144.72, 144.72, 144.72, 144.72, 144.72, 144.72, 144.72];52.489999999999995;[3, 7, 4, 6, 2, 4, 6, 5, 2, 3, 4, 3, 3, 7, 6, 7, 5, 6, 4, 3];5
20;90;20;5;True;2000;2;0;0;0;0;0;0;256.7946639060974;7.925121068954468;88612.91799555189;81007.06937487485;5310.3567277931825;2295.5799999999995;[117.99, 117.99, 117.99, 117.99, 89.79, 117.99, 117.99, 90.97, 117.99, 117.99, 117.99, 117.99, 110.99, 117.99, 117.99, 117.99, 117.99, 117.99, 117.99, 115.99];28.19999999999999;[3, 5, 7, 4, 2, 4, 3, 3, 4, 8, 6, 5, 3, 2, 4, 7, 5, 5, 6, 4];6
20;90;20;6;True;2000;2;0;0;0;0;0;0;227.16101694107056;7.304730176925659;86188.53829800404;78916.77323116013;5194.429514656126;2077.3800000000006;[103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.91, 103.09, 103.91, 103.91];0.8199999999999932;[5, 4, 6, 4, 7, 8, 5, 5, 5, 1, 4, 1, 4, 4, 6, 5, 6, 3, 3, 4];7
20;100;20;1;True;2000;2;0;0;0;0;0;0;302.66167974472046;9.570146083831787;112035.59202155386;103623.35975469444;5799.626330031793;2612.6000000000013;[130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63, 130.63];0.0;[7, 3, 7, 5, 3, 5, 6, 8, 6, 4, 2, 5, 4, 3, 3, 5, 3, 6, 8, 7];6
20;100;20;2;True;2000;2;0;0;0;0;0;0;285.19868898391724;10.826687097549438;101805.03879219072;93079.50835637511;6484.725714252666;2240.8000000000006;[115.94, 115.94, 115.94, 115.94, 115.94, 115.94, 115.94, 115.94, 115.94, 115.94, 115.94, 115.94, 90.94, 115.94, 110.94, 115.94, 101.94, 115.94, 115.94, 81.94];34.0;[4, 6, 2, 4, 4, 9, 9, 4, 4, 4, 4, 7, 4, 3, 6, 5, 5, 8, 5, 3];7
20;100;20;3;True;2000;2;0;0;0;0;0;0;322.17231941223145;9.989396810531616;108515.46204042307;99866.0476597126;6003.895638064744;2645.5500000000006;[136.69, 136.69, 136.69, 136.69, 136.69, 108.69, 136.69, 135.69, 136.69, 136.69, 114.69, 136.69, 136.69, 136.69, 103.44, 136.69, 136.69, 136.69, 132.69, 136.69];33.25;[4, 9, 5, 5, 7, 5, 3, 5, 3, 6, 4, 5, 4, 7, 3, 5, 3, 6, 7, 4];6
20;100;20;4;True;2000;2;0;0;0;0;0;0;328.3496527671814;11.658403635025024;108846.31855143518;99870.87100750052;6183.515050167085;2791.959999999999;[118.28, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72, 140.72];22.439999999999998;[7, 6, 5, 7, 2, 7, 4, 5, 4, 4, 2, 4, 5, 5, 4, 5, 5, 6, 7, 6];5
20;100;20;5;True;2000;2;0;0;0;0;0;0;277.39746952056885;9.592353582382202;108185.13021963976;99922.8004985198;5989.372644093591;2272.91;[113.77, 113.77, 113.77, 113.77, 111.28, 113.77, 113.77, 113.77, 113.77, 113.77, 113.77, 113.77, 113.77, 113.77, 113.77, 113.77, 113.77, 113.77, 113.77, 113.77];2.489999999999995;[6, 8, 6, 3, 3, 4, 6, 2, 4, 6, 6, 4, 2, 6, 5, 9, 5, 6, 5, 4];7
20;100;20;6;True;2000;2;0;0;0;0;0;0;266.3626446723938;9.319445133209229;106506.66335044787;98570.9265868951;5783.128025958314;2152.600000000001;[107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63, 107.63];0.0;[6, 5, 6, 5, 9, 7, 4, 3, 7, 2, 3, 4, 4, 5, 6, 5, 7, 4, 2, 6];7
20;60;20;1;True;2000;3;0;0;0;0;0;0;149.79616785049438;4.404466867446899;44928.444963495334;39587.16633870694;3581.445714830354;1759.8;[87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99, 87.99];0.0;[6, 3, 3, 3, 3, 3, 2, 4, 3, 3, 1, 3, 4, 1, 2, 4, 2, 3, 4, 3];5
20;60;20;2;True;2000;3;0;0;0;0;0;0;199.54760551452637;3.2000370025634766;44998.28922854116;38968.598390351806;3753.1556723685153;2276.5;[104.47, 120.47, 120.47, 120.47, 120.47, 120.47, 115.47, 110.47, 120.47, 120.47, 120.47, 120.47, 84.4, 120.47, 120.47, 76.71, 98.4, 120.47, 120.47, 120.47];43.760000000000005;[2, 5, 2, 3, 4, 5, 2, 2, 2, 3, 2, 5, 3, 2, 3, 2, 3, 4, 4, 2];3
20;60;20;3;True;2000;3;0;0;0;0;0;0;216.30085945129395;3.779421806335449;40642.871365207626;34758.557749708794;3559.2735667118277;2325.0099999999998;[128.8, 126.8, 128.8, 128.8, 128.8, 80.8, 93.8, 128.8, 128.8, 128.8, 43.81, 119.8, 128.8, 128.8, 91.8, 128.8, 116.8, 128.8, 105.8, 128.8];84.99000000000001;[3, 4, 3, 4, 3, 3, 3, 3, 2, 3, 3, 3, 2, 4, 2, 4, 1, 4, 3, 3];3
20;60;20;4;True;2000;3;0;0;0;0;0;0;285.6275706291199;3.0309300422668457;46149.08635266673;39745.59157247294;3442.3503894629634;2961.149999999999;[89.55, 183.87, 104.55, 140.55, 163.87, 136.55, 124.55, 183.87, 110.55, 125.55, 149.5, 119.55, 105.55, 183.87, 183.87, 149.87, 183.87, 183.87, 153.87, 183.87];94.32000000000001;[4, 4, 3, 3, 1, 2, 2, 3, 3, 2, 3, 2, 2, 5, 3, 4, 3, 4, 4, 3];4
20;60;20;5;True;2000;3;0;0;0;0;0;0;218.85987377166748;3.8860199451446533;43578.43631788226;37497.19083967766;3647.1875706396404;2434.01;[135.34, 135.34, 135.34, 135.34, 83.34, 135.34, 135.34, 83.34, 135.34, 111.34, 135.34, 77.25, 80.64, 135.34, 135.34, 135.34, 125.34, 133.34, 135.34, 115.34];58.09;[2, 3, 4, 3, 3, 2, 5, 1, 3, 4, 4, 1, 2, 3, 4, 6, 3, 2, 4, 1];5
20;60;20;6;True;2000;3;0;0;0;0;0;0;192.05379486083984;3.416145086288452;49370.5782997346;44019.77530102604;3232.5331254854605;2118.21;[113.36, 113.36, 113.36, 113.36, 113.36, 113.36, 100.36, 113.36, 113.36, 104.36, 81.15, 97.15, 113.36, 113.36, 90.15, 94.21, 113.36, 77.15, 113.36, 113.36];36.209999999999994;[3, 3, 4, 3, 4, 4, 4, 4, 4, 2, 1, 1, 3, 2, 2, 3, 3, 2, 2, 6];5
20;70;20;1;True;2000;3;0;0;0;0;0;0;186.66901922225952;6.664899826049805;54593.22970432955;48563.38343514682;4183.879047575249;1845.9200000000008;[96.15, 91.15, 90.15, 96.15, 96.15, 96.15, 96.15, 96.15, 96.15, 79.15, 90.08, 96.15, 96.15, 96.15, 81.15, 96.15, 68.14, 96.15, 96.15, 96.15];28.010000000000005;[6, 3, 2, 3, 5, 5, 1, 4, 6, 2, 2, 3, 6, 2, 1, 4, 1, 3, 6, 5];5
20;70;20;2;True;2000;3;0;0;0;0;0;0;191.10024976730347;6.621377944946289;51897.79256522971;45774.32730887304;4195.260793362444;1928.2699999999995;[102.3, 102.3, 102.3, 102.3, 99.3, 102.3, 102.3, 102.3, 102.3, 102.3, 102.3, 102.3, 102.3, 102.3, 102.3, 72.3, 54.47, 102.3, 102.3, 65.4];47.83;[3, 6, 2, 5, 4, 5, 4, 3, 2, 4, 4, 4, 5, 3, 2, 2, 2, 4, 5, 1];5
20;70;20;3;True;2000;3;0;0;0;0;0;0;178.94550800323486;6.27341103553772;49661.10100144935;43787.02293916526;4022.1324445300606;1851.9700000000005;[94.71, 94.71, 94.71, 94.71, 94.71, 90.71, 94.71, 94.71, 94.71, 94.71, 56.48, 94.71, 94.71, 94.71, 94.71, 94.71, 94.71, 94.71, 94.71, 94.71];38.23;[4, 4, 3, 5, 4, 2, 2, 4, 2, 2, 3, 3, 3, 3, 4, 4, 3, 5, 5, 5];3
20;70;20;4;True;2000;3;0;0;0;0;0;0;215.04795598983765;9.471614837646484;58635.36395531311;52034.74043015861;4316.717695998408;2283.8300000000004;[90.68, 116.68, 105.68, 115.68, 116.68, 116.68, 111.68, 116.68, 116.68, 116.68, 109.91, 116.68, 116.68, 116.68, 116.68, 116.68, 116.68, 116.68, 116.68, 116.68];26.0;[3, 5, 2, 5, 1, 2, 3, 5, 4, 2, 3, 3, 1, 6, 4, 3, 6, 5, 3, 4];5
20;70;20;5;True;2000;3;0;0;0;0;0;0;220.49229431152344;5.496507167816162;54225.16231698807;47682.195677767304;4236.002523295149;2306.9799999999996;[113.79, 120.79, 120.79, 120.79, 87.85, 120.79, 120.79, 83.85, 120.79, 120.79, 120.79, 120.79, 95.85, 120.79, 120.79, 120.79, 120.79, 120.79, 120.79, 113.79];36.94000000000001;[2, 4, 4, 5, 3, 3, 5, 2, 4, 3, 4, 3, 3, 3, 5, 5, 4, 2, 3, 3];3
