num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone
20;90;20;1;True;2000;4;0;0;0;0;0;0;337.1790852546692;18.059990167617798;79953.78147716528;71798.62675142288;5129.2567630381;3025.9000000000015;[157.13, 87.33, 157.13, 157.13, 157.13, 157.13, 157.13, 157.13, 146.13, 157.13, 156.23, 157.13, 157.13, 125.13, 157.13, 157.13, 154.13, 157.13, 157.13, 157.13];69.8;[6, 3, 5, 5, 6, 5, 4, 6, 4, 4, 3, 5, 7, 3, 3, 5, 3, 5, 2, 6];5
20;90;20;2;True;2000;4;0;0;0;0;0;0;282.1556010246277;14.156615018844604;79850.14932506936;71785.04124736786;5689.062542527891;2375.959999999999;[122.37, 122.37, 122.37, 122.37, 122.37, 122.37, 122.37, 122.37, 94.03, 122.37, 122.37, 122.37, 122.37, 122.37, 122.37, 108.37, 93.27, 122.37, 122.37, 122.37];29.10000000000001;[5, 7, 3, 4, 6, 4, 5, 5, 3, 5, 5, 7, 5, 1, 5, 2, 4, 4, 5, 5];6
20;90;20;3;True;2000;4;0;0;0;0;0;0;370.78235912323;9.39486312866211;76218.23161509662;67680.96493530273;5429.900605803525;3107.3400000000006;[169.46, 169.46, 169.46, 169.46, 153.46, 164.07, 139.46, 165.46, 169.46, 155.46, 83.99, 164.46, 169.46, 169.46, 131.46, 117.46, 149.46, 157.46, 169.46, 169.46];85.47000000000001;[6, 6, 5, 7, 4, 4, 4, 6, 4, 3, 5, 3, 4, 5, 4, 4, 3, 5, 5, 3];4
20;90;20;4;True;2000;4;0;0;0;0;0;0;272.2991771697998;18.36638307571411;79704.45800186145;71768.38084316254;5555.367149994985;2380.68;[117.76, 120.04, 114.76, 120.04, 120.04, 120.04, 113.76, 113.76, 120.04, 120.04, 120.04, 120.04, 120.04, 120.04, 120.04, 120.04, 120.04, 120.04, 120.04, 120.04];6.280000000000001;[5, 7, 3, 7, 2, 4, 5, 4, 4, 3, 3, 3, 2, 7, 4, 6, 8, 5, 5, 3];6
20;90;20;5;True;2000;4;0;0;0;0;0;0;313.59575366973877;11.768738031387329;77793.60241521847;69755.45123004913;5365.984516596709;2672.240000000001;[137.88, 137.88, 137.88, 137.88, 137.88, 137.88, 137.88, 130.88, 137.88, 137.88, 137.88, 59.52, 137.88, 137.88, 137.88, 137.88, 137.88, 137.88, 137.88, 137.88];78.35999999999999;[3, 5, 5, 4, 4, 6, 6, 4, 4, 6, 5, 3, 5, 4, 6, 3, 4, 4, 6, 3];3
20;90;20;6;True;2000;4;0;0;0;0;0;0;281.04627895355225;35.87225413322449;82151.35291365242;74585.79596233368;5177.802339649753;2387.77;[125.43, 125.43, 125.43, 125.43, 125.43, 125.43, 125.43, 125.43, 125.43, 115.43, 92.6, 125.43, 125.43, 109.43, 124.43, 113.43, 125.43, 98.43, 103.43, 125.43];32.83000000000001;[7, 5, 4, 4, 6, 7, 7, 3, 5, 5, 1, 2, 5, 3, 2, 4, 5, 4, 5, 6];6
20;100;20;1;True;2000;4;0;0;0;0;0;0;285.5040326118469;19.41049885749817;88688.83893527921;80684.71515846252;5759.795087223628;2244.2599999999993;[115.61, 93.19, 115.61, 115.61, 115.61, 115.61, 115.61, 115.61, 115.61, 107.61, 90.09, 115.61, 115.61, 115.61, 115.61, 115.61, 103.61, 115.61, 115.61, 115.61];25.519999999999996;[7, 4, 6, 6, 5, 6, 4, 7, 6, 4, 3, 6, 6, 3, 2, 6, 3, 5, 4, 7];5
20;100;20;2;True;2000;4;0;0;0;0;0;0;333.86263132095337;19.12222909927368;92081.63617487258;82934.16609764099;6481.080216803241;2666.399999999999;[137.22, 137.22, 137.22, 137.22, 137.22, 137.22, 137.22, 137.22, 137.22, 137.22, 137.22, 137.22, 131.22, 137.22, 137.22, 137.22, 102.22, 137.22, 137.22, 100.22];37.0;[3, 8, 4, 4, 4, 5, 5, 4, 3, 5, 7, 5, 7, 4, 4, 6, 5, 8, 5, 4];5
20;100;20;3;True;2000;4;0;0;0;0;0;0;282.34947538375854;14.047495126724243;84156.68121296592;75925.64574670792;5941.160224497016;2289.9699999999993;[119.36, 119.36, 119.36, 119.36, 119.36, 61.13, 119.36, 119.36, 119.36, 119.36, 108.36, 110.36, 119.36, 119.36, 119.36, 119.36, 119.36, 119.36, 100.36, 119.36];58.23;[5, 6, 5, 6, 4, 3, 4, 6, 4, 6, 5, 4, 4, 6, 4, 5, 3, 6, 8, 6];5
20;100;20;4;True;2000;4;0;0;0;0;0;0;371.34924840927124;28.12728977203369;93931.14238932412;84900.61848545074;6155.836392134474;2874.6000000000013;[122.38, 158.38, 125.38, 155.38, 137.38, 158.38, 158.38, 131.38, 127.38, 158.38, 122.38, 158.38, 146.38, 158.38, 158.38, 147.38, 151.38, 158.38, 121.38, 119.38];39.0;[3, 7, 4, 4, 7, 5, 3, 5, 3, 3, 5, 4, 4, 8, 7, 6, 6, 6, 5, 5];5
