num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone;TotalTasksDone;TasksCompleted
40;10;40;6;True;2000;1;0;0;0;0;0;0;23.78134560585022;0.7021849155426025;14313.959444160186;12401.412417597747;423.58046190475943;1488.8499999999995;[39.82, 36.37, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 24.37, 32.37, 36.37, 39.82, 39.82, 35.37, 13.37, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 22.37, 39.82, 39.82, 39.82, 34.37, 35.37, 26.37, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 39.82, 37.37, 39.82, 39.82];26.450000000000003;[1, 2, 1, 1, 1, 1, 1, 1, 1];1;10;True
50;10;50;1;True;2000;1;0;0;0;0;0;0;64.65946793556213;0.8716344833374023;28834.127199838746;25066.709978960374;631.5209198155553;3135.959999999998;[88.97, 37.97, 40.97, 99.97, 88.97, 55.97, 57.97, 81.97, 64.97, 48.97, 14.27, 64.97, 94.97, 52.97, 68.97, 82.97, 21.27, 62.97, 72.97, 71.97, 68.97, 3.85, 68.97, 76.97, 59.97, 66.97, 27.27, 115.97, 45.97, 73.97, 77.97, 20.27, 56.97, 92.97, 53.97, 90.97, 69.97, 23.27, 29.21, 87.97, 26.27, 104.97, 38.97, 75.97, 31.97, 28.27, 29.21, 89.97, 106.97, 115.97];112.12;[1, 2, 2, 1, 2, 1, 1];1;10;True
50;10;50;2;True;2000;1;0;0;0;0;0;0;55.952226877212524;1.1356019973754883;32019.11492895215;28660.809935533624;412.38098182153175;2946.1299999999983;[34.18, 82.18, 80.18, 67.18, 34.18, 98.18, 32.18, 24.18, 24.18, 71.18, 28.18, 98.18, 25.18, 53.18, 63.18, 23.18, 16.31, 67.18, 70.18, 27.18, 98.18, 76.18, 54.18, 98.18, 86.18, 74.18, 31.18, 59.18, 30.18, 23.18, 98.18, 41.18, 74.18, 27.18, 91.18, 92.18, 91.18, 48.18, 19.18, 49.18, 69.18, 44.18, 65.18, 71.18, 60.18, 56.18, 57.18, 98.18, 58.18, 84.18];81.87;[2, 2, 1, 1, 1, 1, 1, 1];1;10;True
50;10;50;3;True;2000;1;0;0;0;0;0;0;66.15817880630493;0.9085283279418945;60902.07282635191;57516.026646542414;499.3080815025871;2886.5;[67.75, 71.75, 65.75, 74.75, 94.75, 32.75, 27.75, 62.75, 90.75, 72.75, 16.75, 43.75, 116.75, 62.75, 26.75, 49.75, 28.75, 41.75, 27.75, 95.75, 41.75, 78.75, 104.75, 38.75, 41.75, 32.75, 116.75, 16.75, 24.75, 78.75, 24.75, 91.75, 92.75, 83.75, 90.75, 52.75, 67.75, 59.75, 60.75, 56.75, 35.75, 72.75, 47.75, 40.75, 32.75, 30.75, 51.75, 72.75, 45.75, 26.75];100.0;[1, 1, 3, 1, 1, 2, 1];2;10;True
50;10;50;4;True;2000;1;0;0;0;0;0;0;53.23894762992859;0.9082489013671875;42957.619131775886;39338.990694149434;502.7369068081781;3115.830000000002;[20.67, 88.67, 15.67, 68.67, 87.67, 94.67, 76.67, 56.67, 18.67, 94.67, 16.67, 83.67, 19.67, 63.67, 94.67, 61.67, 72.67, 83.67, 62.67, 50.67, 79.67, 4.0, 46.67, 54.67, 29.67, 50.67, 70.67, 21.67, 57.67, 50.67, 94.67, 94.67, 94.67, 71.67, 72.67, 77.67, 57.67, 54.67, 68.67, 94.67, 57.67, 24.67, 94.67, 75.67, 78.67, 94.67, 72.67, 35.67, 63.67, 37.67];90.67;[3, 1, 1, 1, 2, 1, 1];2;10;True
50;10;50;5;True;2000;1;0;0;0;0;0;0;45.71245265007019;1.022672414779663;31150.748866267873;28448.591545035037;487.69315872172956;2214.3199999999997;[46.25, 61.25, 33.61, 40.25, 19.39, 70.25, 50.25, 28.61, 69.25, 21.61, 57.25, 3.0, 21.61, 39.25, 39.25, 68.25, 17.39, 16.39, 43.25, 67.25, 69.25, 71.25, 72.25, 26.61, 4.0, 61.25, 13.23, 30.61, 72.25, 72.25, 39.25, 63.25, 68.25, 43.25, 53.25, 72.25, 12.23, 48.25, 66.25, 29.61, 31.61, 53.25, 33.61, 35.61, 44.25, 14.23, 56.25, 53.25, 53.25, 36.61];69.25;[2, 1, 1, 2, 3, 1];2;10;True
50;10;50;6;True;2000;1;0;0;0;0;0;0;47.72871017456055;1.1763174533843994;23909.28585520852;20782.602748693018;442.84649120813214;2683.6699999999987;[57.95, 36.95, 79.41, 81.41, 53.95, 76.95, 40.95, 80.41, 79.41, 21.95, 30.95, 35.95, 78.41, 63.95, 34.95, 10.52, 70.95, 52.95, 39.95, 70.95, 61.95, 44.95, 71.95, 19.95, 81.41, 81.41, 64.95, 29.95, 33.95, 25.95, 50.95, 70.95, 59.95, 81.41, 56.95, 60.95, 81.41, 36.95, 43.95, 73.95, 81.41, 23.95, 26.95, 48.95, 56.95, 49.95, 17.95, 16.95, 50.95, 76.95];70.89;[1, 1, 2, 1, 1, 1, 2, 1];1;10;True
60;10;60;1;True;2000;1;0;0;0;0;0;0;50.347644090652466;1.5366289615631104;28264.48049594938;24154.21990776201;648.1143447696303;3461.9799999999973;[82.18, 38.18, 41.18, 82.18, 81.18, 55.18, 56.18, 79.18, 64.18, 48.18, 13.98, 64.18, 82.18, 52.18, 68.18, 80.18, 20.98, 60.18, 72.18, 71.18, 68.18, 4.16, 68.18, 75.18, 58.18, 66.18, 27.18, 72.18, 44.18, 73.18, 77.18, 19.98, 55.18, 82.18, 53.18, 82.18, 68.18, 22.18, 29.18, 82.18, 26.18, 82.18, 40.18, 75.18, 33.18, 28.18, 29.18, 82.18, 82.18, 82.18, 43.18, 81.18, 43.18, 20.98, 65.18, 44.18, 82.18, 55.18, 82.18, 42.18];78.02000000000001;[1, 3, 1, 2, 1, 1, 1];2;10;True
60;10;60;2;True;2000;1;0;0;0;0;0;0;69.32775282859802;1.4004647731781006;38174.16832409835;34157.24844899445;405.91551044241095;3610.819999999998;[34.31, 85.31, 82.31, 69.31, 35.31, 110.31, 33.31, 25.31, 24.31, 72.31, 28.31, 99.31, 25.31, 54.31, 65.31, 22.31, 16.31, 69.31, 71.31, 27.31, 118.31, 77.31, 55.31, 86.31, 88.31, 77.31, 32.31, 60.31, 31.31, 22.31, 101.31, 43.31, 76.31, 27.31, 109.31, 95.31, 94.31, 49.31, 18.31, 50.31, 71.31, 46.31, 67.31, 76.31, 60.31, 57.31, 59.31, 118.31, 60.31, 88.31, 67.31, 61.31, 78.31, 17.31, 86.31, 56.31, 81.31, 12.53, 24.31, 55.31];105.78;[2, 1, 1, 1, 1, 2, 1, 1];1;10;True
60;10;60;3;True;2000;1;0;0;0;0;0;0;60.24118161201477;1.4645709991455078;56226.66366049344;52274.83116948845;526.4464503952812;3425.4799999999973;[67.0, 77.0, 65.68, 73.0, 99.0, 31.68, 28.68, 62.68, 90.0, 72.0, 14.68, 44.68, 99.0, 62.68, 25.68, 49.68, 27.68, 43.68, 28.68, 94.0, 42.68, 77.0, 99.0, 36.68, 43.68, 32.68, 99.0, 15.68, 23.68, 77.0, 22.68, 90.0, 99.0, 83.0, 83.0, 51.68, 67.0, 58.68, 60.68, 55.68, 34.68, 72.0, 47.68, 39.68, 32.68, 30.68, 50.68, 72.0, 45.68, 25.68, 35.68, 20.68, 72.0, 79.0, 28.68, 99.0, 17.68, 66.68, 92.0, 87.0];84.32;[1, 1, 2, 1, 2, 1, 1, 1];1;10;True
60;10;60;4;True;2000;1;0;0;0;0;0;0;61.006409883499146;1.6800165176391602;44195.65063044659;40076.24159647335;483.4205661406535;3636.2600000000043;[21.78, 86.78, 16.78, 67.78, 85.78, 66.78, 72.78, 52.78, 19.78, 101.78, 16.78, 81.78, 21.78, 60.78, 96.78, 57.78, 60.78, 81.78, 59.78, 47.78, 75.78, 3.24, 42.78, 51.78, 28.78, 49.78, 92.78, 22.78, 55.78, 47.78, 87.78, 86.78, 96.78, 69.78, 69.78, 74.78, 55.78, 50.78, 66.78, 100.78, 55.78, 24.78, 101.78, 72.78, 70.78, 86.78, 101.78, 34.78, 59.78, 36.78, 53.78, 47.78, 89.78, 24.78, 89.78, 90.78, 54.78, 71.78, 39.78, 17.78];98.54;[1, 1, 1, 1, 1, 3, 1, 1];2;10;True
60;10;60;5;True;2000;1;0;0;0;0;0;0;48.86814570426941;1.5596630573272705;40102.478214099305;36813.96496146398;518.380284095495;2770.0699999999993;[48.66, 67.66, 36.66, 43.66, 18.66, 70.66, 52.66, 28.66, 70.66, 25.66, 63.66, 1.0, 20.66, 42.66, 45.66, 70.66, 16.1, 15.1, 48.66, 69.66, 66.66, 72.66, 74.66, 27.66, 3.24, 62.66, 13.07, 31.66, 74.66, 74.66, 46.66, 64.66, 73.66, 46.66, 55.66, 74.66, 12.07, 51.66, 62.66, 33.66, 32.66, 53.66, 37.66, 38.66, 49.66, 14.07, 57.66, 50.66, 57.66, 39.66, 52.66, 24.66, 54.66, 67.66, 18.1, 54.66, 50.66, 39.66, 30.66, 63.66];73.66;[2, 1, 1, 2, 1, 3];2;10;True
60;10;60;6;True;2000;1;0;0;0;0;0;0;30.682875394821167;1.5116488933563232;16882.012352384114;14252.039438759519;464.35073508039306;2165.8000000000006;[42.48, 34.48, 42.48, 42.48, 42.48, 42.48, 38.48, 42.48, 42.48, 21.48, 28.48, 32.48, 42.48, 42.48, 32.48, 9.48, 42.48, 42.48, 38.48, 42.48, 42.48, 41.48, 42.48, 20.48, 42.48, 42.48, 42.48, 27.48, 32.48, 22.48, 42.48, 42.48, 42.48, 42.48, 42.48, 42.48, 42.48, 31.48, 38.48, 42.48, 42.48, 23.48, 25.48, 42.48, 42.48, 42.48, 17.48, 16.48, 42.48, 42.48, 42.48, 9.48, 12.48, 32.48, 42.48, 39.48, 42.48, 31.48, 42.48, 20.48];33.0;[1, 1, 2, 1, 1, 1, 1, 1, 1];1;10;True
